2024-10-18 15:40:47,228 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; on stmt: <static> raise <class 'ValueError'>('multiple negative shape values')
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 269
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FreshVarHandler object at 0x000002047C5F4F50>
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 42
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; Replaced assignments: defaultdict(<class 'list'>,
            {0: [<numba.core.ir.Assign object at 0x000002047C747A50>],
             80: [<numba.core.ir.Assign object at 0x000002047C747F10>]})
2024-10-18 15:41:03,149 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 0
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: origsize = arg(0, name=origsize)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: shape = arg(1, name=shape)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: num_neg_value = const(int, 0)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: known_size = const(int, 1)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $12load_global.2 = global(enumerate: <class 'enumerate'>)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $30call.5 = call $12load_global.2(shape, func=$12load_global.2, args=[Var(shape, arrayobj.py:1975)], kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $40get_iter.6 = getiter(value=$30call.5)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $phi42.0 = $40get_iter.6
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 42
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 42
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.1 = iternext(value=$phi42.0)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.2 = pair_first(value=$42for_iter.1)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.3 = pair_second(value=$42for_iter.1)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $phi44.1 = $42for_iter.2
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $42for_iter.3, 44, 92
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 44
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $44unpack_sequence.4 = exhaust_iter(value=$phi44.1, count=2)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $44unpack_sequence.2 = static_getitem(value=$44unpack_sequence.4, index=0, index_var=None, fn=<built-in function getitem>)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $44unpack_sequence.3 = static_getitem(value=$44unpack_sequence.4, index=1, index_var=None, fn=<built-in function getitem>)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: ax = $44unpack_sequence.2
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: s = $44unpack_sequence.3
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const54.6 = const(int, 0)
2024-10-18 15:41:03,150 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $56compare_op.7 = s < $const54.6
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool62 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $62pred = call bool62($56compare_op.7, func=bool62, args=(Var($56compare_op.7, arrayobj.py:1979),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $62pred, 64, 80
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 64
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const66.2 = const(int, 1)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $binop_iadd68.3 = inplace_binop(fn=<built-in function iadd>, immutable_fn=<built-in function add>, lhs=num_neg_value, rhs=$const66.2, static_lhs=Undefined, static_rhs=Undefined)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: num_neg_value = $binop_iadd68.3
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: neg_ax = ax
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 269
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 80
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $binop_imul84.3 = inplace_binop(fn=<built-in function imul>, immutable_fn=<built-in function mul>, lhs=known_size, rhs=s, static_lhs=Undefined, static_rhs=Undefined)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def var='known_size' stmt=$binop_imul84.3 = inplace_binop(fn=<built-in function imul>, immutable_fn=<built-in function mul>, lhs=known_size, rhs=s, static_lhs=Undefined, static_rhs=Undefined)
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 80
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; idom 44 from label 80
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 44
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 44
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 44
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 42
2024-10-18 15:41:03,151 ; numba.core.ssa                                               ; DEBUG   ; insert phi node known_size.2 = phi(incoming_values=[], incoming_blocks=[]) at 42
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 0
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; incoming_def known_size = const(int, 1)
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 269
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 269
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; insert phi node known_size.3 = phi(incoming_values=[], incoming_blocks=[]) at 269
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 64
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 64
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; idom 44 from label 64
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 44
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 44
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 44
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; incoming_def known_size.2 = phi(incoming_values=[Var(known_size, arrayobj.py:1977)], incoming_blocks=[0])
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 80
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; incoming_def known_size.1 = $binop_imul84.3
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; incoming_def known_size.3 = phi(incoming_values=[Var(known_size.2, arrayobj.py:1983), Var(known_size.1, arrayobj.py:1983)], incoming_blocks=[64, 80])
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; replaced with: $binop_imul84.3 = inplace_binop(fn=<built-in function imul>, immutable_fn=<built-in function mul>, lhs=known_size.2, rhs=s, static_lhs=Undefined, static_rhs=Undefined)
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: known_size.1 = $binop_imul84.3
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 269
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 92
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const94.1 = const(int, 0)
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $96compare_op.2 = num_neg_value == $const94.1
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool102 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $102pred = call bool102($96compare_op.2, func=bool102, args=(Var($96compare_op.2, arrayobj.py:1985),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,152 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $102pred, 104, 150
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 104
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $108compare_op.2 = origsize != known_size
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; find_def var='known_size' stmt=$108compare_op.2 = origsize != known_size
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 104
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; idom 92 from label 104
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 92
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 92
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 92
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; replaced with: $108compare_op.2 = origsize != known_size.2
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool114 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $114pred = call bool114($108compare_op.2, func=bool114, args=(Var($108compare_op.2, arrayobj.py:1986),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $114pred, 116, 146
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 116
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $116load_global.0 = global(ValueError: <class 'ValueError'>)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const128.2 = const(str, total size of new array must be unchanged)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $134call.3 = call $116load_global.0($const128.2, func=$116load_global.0, args=[Var($const128.2, arrayobj.py:1987)], kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: <static> raise <class 'ValueError'>('total size of new array must be unchanged')
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 146
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const146.0 = const(NoneType, None)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $148return_value.1 = cast(value=$const146.0)
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: return $148return_value.1
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 150
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,154 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const152.1 = const(int, 1)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $154compare_op.2 = num_neg_value == $const152.1
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool160 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $160pred = call bool160($154compare_op.2, func=bool160, args=(Var($154compare_op.2, arrayobj.py:1989),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $160pred, 162, 268
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 162
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const164.1 = const(int, 0)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $166compare_op.2 = known_size == $const164.1
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def var='known_size' stmt=$166compare_op.2 = known_size == $const164.1
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 162
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; idom 150 from label 162
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 150
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 150
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; idom 92 from label 150
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 92
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 92
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 92
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; replaced with: $166compare_op.2 = known_size.2 == $const164.1
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool172 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $172pred = call bool172($166compare_op.2, func=bool172, args=(Var($166compare_op.2, arrayobj.py:1991),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,155 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $172pred, 174, 192
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 174
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; on stmt: inferred = const(int, 0)
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const180.2 = const(int, 0)
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; on stmt: ok = origsize == $const180.2
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 220
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 192
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; on stmt: inferred = origsize // known_size
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def var='known_size' stmt=inferred = origsize // known_size
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 192
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; idom 162 from label 192
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 162
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 162
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; idom 150 from label 162
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 150
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 150
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; idom 92 from label 150
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 92
2024-10-18 15:41:03,156 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 92
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 92
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; replaced with: inferred = origsize // known_size.2
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $binop_mod206.5 = origsize % known_size
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def var='known_size' stmt=$binop_mod206.5 = origsize % known_size
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 192
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; idom 162 from label 192
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 162
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 162
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; idom 150 from label 162
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 150
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 150
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; idom 92 from label 150
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 92
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_top label 92
2024-10-18 15:41:03,157 ; numba.core.ssa                                               ; DEBUG   ; idom 42 from label 92
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; find_def_from_bottom label 42
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; replaced with: $binop_mod206.5 = origsize % known_size.2
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const210.6 = const(int, 0)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: ok.1 = $binop_mod206.5 == $const210.6
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 220
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 220
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: ok.2 = phi(incoming_values=[Var(ok.1, arrayobj.py:1996), Var(ok, arrayobj.py:1993)], incoming_blocks=[192, 174])
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: bool222 = global(bool: <class 'bool'>)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $222pred = call bool222(ok.2, func=bool222, args=(Var(ok.2, arrayobj.py:1997),), kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: branch $222pred, 254, 224
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 224
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $224load_global.0 = global(ValueError: <class 'ValueError'>)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const236.2 = const(str, total size of new array must be unchanged)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $242call.3 = call $224load_global.0($const236.2, func=$224load_global.0, args=[Var($const236.2, arrayobj.py:1998)], kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: <static> raise <class 'ValueError'>('total size of new array must be unchanged')
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 254
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: shape[neg_ax] = inferred
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const264.3 = const(NoneType, None)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $266return_value.4 = cast(value=$const264.3)
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; on stmt: return $266return_value.4
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 268
2024-10-18 15:41:03,158 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $268load_global.0 = global(ValueError: <class 'ValueError'>)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $const280.2 = const(str, multiple negative shape values)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $286call.3 = call $268load_global.0($const280.2, func=$268load_global.0, args=[Var($const280.2, arrayobj.py:2002)], kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: <static> raise <class 'ValueError'>('multiple negative shape values')
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 269
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FixSSAVars object at 0x000002047C6A47D0>
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 42
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; Fix SSA violator on var inferred
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 0
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FreshVarHandler object at 0x000002047C6C8A10>
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: origsize = arg(0, name=origsize)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: shape = arg(1, name=shape)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: num_neg_value = const(int, 0)
2024-10-18 15:41:03,159 ; numba.core.ssa                                               ; DEBUG   ; on stmt: known_size = const(int, 1)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $12load_global.2 = global(enumerate: <class 'enumerate'>)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $30call.5 = call $12load_global.2(shape, func=$12load_global.2, args=[Var(shape, arrayobj.py:1975)], kws=(), vararg=None, varkwarg=None, target=None)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $40get_iter.6 = getiter(value=$30call.5)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $phi42.0 = $40get_iter.6
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: jump 42
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; ==== SSA block rewrite pass on 42
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; Running <numba.core.ssa._FreshVarHandler object at 0x000002047C6C8A10>
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: known_size.2 = phi(incoming_values=[Var(known_size, arrayobj.py:1977), Var(known_size.3, arrayobj.py:1983)], incoming_blocks=[0, 269])
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.1 = iternext(value=$phi42.0)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.2 = pair_first(value=$42for_iter.1)
2024-10-18 15:41:03,160 ; numba.core.ssa                                               ; DEBUG   ; on stmt: $42for_iter.3 = pair_second(value=$42for_iter.1)
