2025-05-09 13:46:42,461 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing col M in V3_KNOT failed.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: _Done.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Start.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['QM'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['M'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['PH_i'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['PH_k'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['T_i'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['T_k'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['H_i'] ok so far.
2025-05-09 13:48:49,587 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['H_k'] ok so far.
2025-05-09 13:48:49,592 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['RHO_i'] ok so far.
2025-05-09 13:48:49,592 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['RHO_k'] ok so far.
2025-05-09 13:48:49,594 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['mlc_i'] ok so far.
2025-05-09 13:48:49,595 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['mlc_k'] ok so far.
2025-05-09 13:48:49,595 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: _Done.
2025-05-09 13:48:49,598 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Start.
2025-05-09 13:48:49,598 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['W'] ok so far.
2025-05-09 13:48:49,598 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['QM'] ok so far.
2025-05-09 13:48:49,598 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['PH_i'] ok so far.
2025-05-09 13:48:49,602 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['PH_k'] ok so far.
2025-05-09 13:48:49,602 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['T_i'] ok so far.
2025-05-09 13:48:49,602 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Constructing of V3_FWVB['T_k'] ok so far.
2025-05-09 13:48:49,602 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: _Done.
2025-05-09 13:48:49,602 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHRVEC: Start.
2025-05-09 13:48:49,792 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHRVEC: _Done.
2025-05-09 13:48:49,792 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Constructing of V3_ROHRVEC ok so far.
2025-05-09 13:48:49,803 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Adding MX-Results to V3_WBLZ ok so far.
2025-05-09 13:48:49,803 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: Start.
2025-05-09 13:48:49,805 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: crs reading successful:  EPSG:25832
2025-05-09 13:48:49,852 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: Constructing of gdfs ok so far.
2025-05-09 13:48:49,853 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: _Done.
2025-05-09 13:48:49,853 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: Start.
2025-05-09 13:48:49,871 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~BCIND', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,871 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~BCIND', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,871 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~BCIND', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~BCIND', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~DP', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~DP', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~DP', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~DP', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~DPH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~DPH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,872 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~DPH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~DPH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~H', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~HMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~HMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,873 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~HMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~HMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~HMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~HMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~HMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~HMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,874 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~IAKTIV', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~LFAKTAKT', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~LFAKTAKT', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~LFAKTAKT', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~LFAKTAKT', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~P', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,875 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~P', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~P', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~P', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,876 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PDAMPF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PH', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PHMINMAXDIF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PHMINMAXDIF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PHMINMAXDIF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,877 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PHMINMAXDIF', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PH_EIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PH_EIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PH_EIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PH_EIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PH_MIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PH_MIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PH_MIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PH_MIN', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,879 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,880 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PMAX_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,880 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~PMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~PMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~PMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~PMIN_INST', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,881 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,882 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~QM', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,882 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,882 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,882 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,882 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~RHO', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~T', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~TTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~TTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMIN', 'KNOT~*~*~*~TTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TMAX', 'KNOT~*~*~*~TTR', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-13 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~VOLD', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
2025-05-09 13:48:49,883 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('TIME', 'KNOT~*~*~*~VOLD', Timestamp('2023-02-12 23:00:00'), Timestamp('2023-02-12 23:00:00')) - might be a problem later on in working with nx node attributes ...
